path	category	include_in_commit	reason	file_size_bytes	data_or_code	downstream_or_backbone_relevance
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/062921_D9_m5_1_slice_1_macrostate.png	report/output	no	downstream-only or out of M0-M2.5 scope	73497	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/062921_D9_m5_2_slice_2_macrostate.png	report/output	no	downstream-only or out of M0-M2.5 scope	62140	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/072523_D35_m11_1_slice_2_macrostate.png	report/output	no	downstream-only or out of M0-M2.5 scope	53935	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/072523_D35_m6_1_slice_1_macrostate.png	report/output	no	downstream-only or out of M0-M2.5 scope	53145	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/072523_D35_m6_1_slice_2_macrostate.png	report/output	no	downstream-only or out of M0-M2.5 scope	57226	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/082421_D0_m6_1_slice_2_macrostate.png	report/output	no	downstream-only or out of M0-M2.5 scope	60650	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/082421_D21_m1_1_slice_1_macrostate.png	report/output	no	downstream-only or out of M0-M2.5 scope	64969	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/082421_D21_m1_1_slice_2_macrostate.png	report/output	no	downstream-only or out of M0-M2.5 scope	68300	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/082421_D21_m2_1_slice_1_macrostate.png	report/output	no	downstream-only or out of M0-M2.5 scope	63359	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/092421_D3_m1_1_slice_2_macrostate.png	report/output	no	downstream-only or out of M0-M2.5 scope	64946	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/092421_D3_m1_1_slice_3_macrostate.png	report/output	no	downstream-only or out of M0-M2.5 scope	65235	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/092421_D3_m2_1_slice_1_macrostate.png	report/output	no	downstream-only or out of M0-M2.5 scope	60492	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/100221_D9_m5_2_slice_1_macrostate.png	report/output	no	downstream-only or out of M0-M2.5 scope	65656	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/timepoint_transition_mass.png	report/output	no	downstream-only or out of M0-M2.5 scope	46893	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/00_KEY_RESULT_FIGURE_SUMMARY.json	report/output	no	downstream-only or out of M0-M2.5 scope	19166	config_or_json	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/00_KEY_RESULT_FIGURE_SUMMARY.md	report/output	no	downstream-only or out of M0-M2.5 scope	2976	documentation	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/00_key_figure_plan.json	report/output	no	downstream-only or out of M0-M2.5 scope	5668	config_or_json	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/00_key_figure_plan.md	report/output	no	downstream-only or out of M0-M2.5 scope	4572	documentation	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/key_result_figure_captions.md	report/output	no	downstream-only or out of M0-M2.5 scope	3783	documentation	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/key_result_figure_manifest.json	report/output	no	downstream-only or out of M0-M2.5 scope	5943	config_or_json	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/key_result_figure_manifest.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	4107	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/scripts/plot_key_results.py	report/output	no	downstream-only or out of M0-M2.5 scope	42245	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/supplementary_key_results/Figure_7_corrected_vs_old_stability.pdf	report/output	no	downstream-only or out of M0-M2.5 scope	15615	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/supplementary_key_results/Figure_7_corrected_vs_old_stability.png	report/output	no	downstream-only or out of M0-M2.5 scope	108671	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/biological_context_heatmap_matrix.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	1265	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/macrostate_annotation_clean.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	8816	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/macrostate_membership_long.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	2944296	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/macrostate_transition_matrix.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	667	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/metaniche_state_table_for_key_figures.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	3559266	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/per_slice_spatial_plot_table.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	9577633	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/representative_slice_list.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	456	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/terminal_like_role_scoring.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	2134	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/timepoint_macrostate_composition.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	1710	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/tables/anchor_spatial_plot_sample.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	73934660	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/tables/macrostate_summary_table.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	8176	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/tables/metaniche_spatial_plot_table.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	2744372	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/tables/transition_edge_plot_table.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	11959	report	downstream-only
reports/planA_k_gpcca_redesign/00_PLAN_A_K_GPCCA_REDESIGN_SUMMARY.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	12846	config_or_json	outside freeze allow-list
reports/planA_k_gpcca_redesign/00_PLAN_A_K_GPCCA_REDESIGN_SUMMARY.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2040	documentation	outside freeze allow-list
reports/planA_k_gpcca_redesign/00_preflight.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	6820	config_or_json	outside freeze allow-list
reports/planA_k_gpcca_redesign/00_preflight.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2409	documentation	outside freeze allow-list
reports/planA_k_gpcca_redesign/01_planA_mainline_reframe.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	5096	documentation	outside freeze allow-list
reports/planA_k_gpcca_redesign/01_revised_module_map.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	6342	config_or_json	outside freeze allow-list
reports/planA_k_gpcca_redesign/01_revised_module_map.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	3618	report	outside freeze allow-list
reports/planA_k_gpcca_redesign/02_niche_definition_audit.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	1881	documentation	outside freeze allow-list
reports/planA_k_gpcca_redesign/02_niche_definition_risks.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	1613	report	outside freeze allow-list
reports/planA_k_gpcca_redesign/03_current_kernel_audit.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	155365	config_or_json	outside freeze allow-list
reports/planA_k_gpcca_redesign/03_current_kernel_audit.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	5980	documentation	outside freeze allow-list
reports/planA_k_gpcca_redesign/03_current_kernel_audit.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	59886	report	outside freeze allow-list
reports/planA_k_gpcca_redesign/04_sparse_kernel_qc_spec.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	1867	report	outside freeze allow-list
reports/planA_k_gpcca_redesign/04_sparse_markov_kernel_design.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	1891	documentation	outside freeze allow-list
reports/planA_k_gpcca_redesign/05_metaniche_contract.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	841	report	outside freeze allow-list
reports/planA_k_gpcca_redesign/05_niche_state_coarsening_design.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	1546	documentation	outside freeze allow-list
reports/planA_k_gpcca_redesign/06_minimal_gpcca_pilot_plan.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	1522	config_or_json	outside freeze allow-list
reports/planA_k_gpcca_redesign/06_minimal_gpcca_pilot_plan.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	1104	documentation	outside freeze allow-list
reports/planA_k_gpcca_redesign/07_advisor_update_note.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	913	documentation	outside freeze allow-list
reports/planA_k_gpcca_stabilization/00_GPCCA_STABILIZATION_SUMMARY.json	report/output	no	downstream-only or out of M0-M2.5 scope	30703	config_or_json	downstream-only
reports/planA_k_gpcca_stabilization/00_GPCCA_STABILIZATION_SUMMARY.md	report/output	no	downstream-only or out of M0-M2.5 scope	25630	documentation	downstream-only
reports/planA_k_gpcca_stabilization/00_preflight.json	report/output	no	downstream-only or out of M0-M2.5 scope	14911	config_or_json	downstream-only
reports/planA_k_gpcca_stabilization/00_preflight.md	report/output	no	downstream-only or out of M0-M2.5 scope	2083	documentation	downstream-only
reports/planA_k_gpcca_stabilization/01_current_k_failure_diagnosis.json	report/output	no	downstream-only or out of M0-M2.5 scope	8397	config_or_json	downstream-only
reports/planA_k_gpcca_stabilization/01_current_k_failure_diagnosis.md	report/output	no	downstream-only or out of M0-M2.5 scope	4395	documentation	downstream-only
reports/planA_k_gpcca_stabilization/01_current_k_failure_diagnosis.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	1373	report	downstream-only
reports/planA_k_gpcca_stabilization/02_existing_within_time_logic_audit.json	report/output	no	downstream-only or out of M0-M2.5 scope	414	config_or_json	downstream-only
reports/planA_k_gpcca_stabilization/02_existing_within_time_logic_audit.md	report/output	no	downstream-only or out of M0-M2.5 scope	2658	documentation	downstream-only
reports/planA_k_gpcca_stabilization/02_existing_within_time_logic_audit.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	2323	report	downstream-only
reports/planA_k_gpcca_stabilization/03_kernel_variant_design.json	report/output	no	downstream-only or out of M0-M2.5 scope	2853	config_or_json	downstream-only
reports/planA_k_gpcca_stabilization/03_kernel_variant_design.md	report/output	no	downstream-only or out of M0-M2.5 scope	2190	documentation	downstream-only
